team,match_rank_recent,date,side,home_team,away_team,opponent,team_scoreline,home_score,away_score,team_result,tournament,city,country,neutral,within_last_year,source_url
Scotland,3,2026-03-31,neutral,Ivory Coast,Scotland,Ivory Coast,0-1,1,0,L,Friendly,Liverpool,England,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Scotland,4,2026-03-28,home,Scotland,Japan,Japan,0-1,0,1,L,Friendly,Glasgow,Scotland,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Scotland,5,2025-11-18,home,Scotland,Denmark,Denmark,4-2,4,2,W,FIFA World Cup qualification,Glasgow,Scotland,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Scotland,6,2025-11-15,away,Greece,Scotland,Greece,2-3,3,2,L,FIFA World Cup qualification,Piraeus,Greece,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Scotland,7,2025-10-12,home,Scotland,Belarus,Belarus,2-1,2,1,W,FIFA World Cup qualification,Glasgow,Scotland,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Scotland,8,2025-10-09,home,Scotland,Greece,Greece,3-1,3,1,W,FIFA World Cup qualification,Glasgow,Scotland,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Scotland,9,2025-09-08,neutral,Belarus,Scotland,Belarus,2-0,0,2,W,FIFA World Cup qualification,Zalaegerszeg,Hungary,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Scotland,10,2025-09-05,away,Denmark,Scotland,Denmark,0-0,0,0,D,FIFA World Cup qualification,Copenhagen,Denmark,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Scotland,11,2025-06-09,away,Liechtenstein,Scotland,Liechtenstein,4-0,0,4,W,Friendly,Vaduz,Liechtenstein,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Scotland,12,2025-06-06,home,Scotland,Iceland,Iceland,1-3,1,3,L,Friendly,Glasgow,Scotland,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Scotland,13,2025-03-23,home,Scotland,Greece,Greece,0-3,0,3,L,UEFA Nations League,Glasgow,Scotland,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Scotland,14,2025-03-20,away,Greece,Scotland,Greece,1-0,0,1,W,UEFA Nations League,Piraeus,Greece,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Scotland,15,2024-11-18,away,Poland,Scotland,Poland,2-1,1,2,W,UEFA Nations League,Warsaw,Poland,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Scotland,16,2024-11-15,home,Scotland,Croatia,Croatia,1-0,1,0,W,UEFA Nations League,Glasgow,Scotland,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Scotland,17,2024-10-15,home,Scotland,Portugal,Portugal,0-0,0,0,D,UEFA Nations League,Glasgow,Scotland,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Scotland,18,2024-10-12,away,Croatia,Scotland,Croatia,1-2,2,1,L,UEFA Nations League,Zagreb,Croatia,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Scotland,19,2024-09-08,away,Portugal,Scotland,Portugal,1-2,2,1,L,UEFA Nations League,Lisbon,Portugal,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Scotland,20,2024-09-05,home,Scotland,Poland,Poland,2-3,2,3,L,UEFA Nations League,Glasgow,Scotland,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Senegal,1,2026-05-31,away,United States,Senegal,United States,2-3,3,2,L,Friendly,Charlotte,United States,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Senegal,2,2026-03-31,home,Senegal,Gambia,Gambia,3-1,3,1,W,Friendly,Diamniadio,Senegal,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Senegal,3,2026-03-28,neutral,Senegal,Peru,Peru,2-0,2,0,W,Friendly,Paris,France,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Senegal,4,2026-01-18,away,Morocco,Senegal,Morocco,0-3,3,0,L,African Cup of Nations,Rabat,Morocco,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Senegal,5,2026-01-14,neutral,Senegal,Egypt,Egypt,1-0,1,0,W,African Cup of Nations,Tangier,Morocco,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Senegal,6,2026-01-09,neutral,Mali,Senegal,Mali,1-0,0,1,W,African Cup of Nations,Tangier,Morocco,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Senegal,7,2026-01-03,neutral,Senegal,Sudan,Sudan,3-1,3,1,W,African Cup of Nations,Tangier,Morocco,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Senegal,8,2025-12-30,neutral,Benin,Senegal,Benin,3-0,0,3,W,African Cup of Nations,Tangier,Morocco,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Senegal,9,2025-12-27,neutral,Senegal,DR Congo,DR Congo,1-1,1,1,D,African Cup of Nations,Tangier,Morocco,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Senegal,10,2025-12-23,neutral,Senegal,Botswana,Botswana,3-0,3,0,W,African Cup of Nations,Tangier,Morocco,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Senegal,11,2025-11-18,neutral,Kenya,Senegal,Kenya,8-0,0,8,W,Friendly,Antalya,Turkey,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Senegal,12,2025-11-15,neutral,Brazil,Senegal,Brazil,0-2,2,0,L,Friendly,London,England,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Senegal,13,2025-10-14,home,Senegal,Mauritania,Mauritania,4-0,4,0,W,FIFA World Cup qualification,Diamniadio,Senegal,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Senegal,14,2025-10-10,away,South Sudan,Senegal,South Sudan,5-0,0,5,W,FIFA World Cup qualification,Juba,South Sudan,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Senegal,15,2025-09-09,away,DR Congo,Senegal,DR Congo,3-2,2,3,W,FIFA World Cup qualification,Kinshasa,DR Congo,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Senegal,16,2025-09-05,home,Senegal,Sudan,Sudan,2-0,2,0,W,FIFA World Cup qualification,Diamniadio,Senegal,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Senegal,17,2025-06-10,away,England,Senegal,England,3-1,1,3,W,Friendly,London,England,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Senegal,18,2025-06-06,away,Republic of Ireland,Senegal,Republic of Ireland,1-1,1,1,D,Friendly,Dublin,Republic of Ireland,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Senegal,19,2025-03-25,home,Senegal,Togo,Togo,2-0,2,0,W,FIFA World Cup qualification,Diamniadio,Senegal,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Senegal,20,2025-03-22,neutral,Sudan,Senegal,Sudan,0-0,0,0,D,FIFA World Cup qualification,Benghazi,Libya,1,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
South Africa,1,2026-06-06,neutral,Jamaica,South Africa,Jamaica,1-0,0,1,W,Friendly,Pachua,Mexico,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
South Africa,2,2026-05-29,home,South Africa,Nicaragua,Nicaragua,0-0,0,0,D,Friendly,Johannesburg,South Africa,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
South Africa,3,2026-03-31,home,South Africa,Panama,Panama,1-2,1,2,L,Friendly,Cape Town,South Africa,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
South Africa,4,2026-03-27,home,South Africa,Panama,Panama,1-1,1,1,D,Friendly,Durban,South Africa,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
South Africa,5,2026-01-04,neutral,South Africa,Cameroon,Cameroon,1-2,1,2,L,African Cup of Nations,Rabat,Morocco,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
South Africa,6,2025-12-29,neutral,Zimbabwe,South Africa,Zimbabwe,3-2,2,3,W,African Cup of Nations,Marrakesh,Morocco,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
South Africa,7,2025-12-26,neutral,Egypt,South Africa,Egypt,0-1,1,0,L,African Cup of Nations,Agadir,Morocco,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
South Africa,8,2025-12-22,neutral,South Africa,Angola,Angola,2-1,2,1,W,African Cup of Nations,Marrakesh,Morocco,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
South Africa,9,2025-11-15,home,South Africa,Zambia,Zambia,3-1,3,1,W,Friendly,Gqeberha,South Africa,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
South Africa,10,2025-10-14,home,South Africa,Rwanda,Rwanda,3-0,3,0,W,FIFA World Cup qualification,Mbombela,South Africa,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
South Africa,11,2025-10-10,home,South Africa,Zimbabwe,Zimbabwe,0-0,0,0,D,FIFA World Cup qualification,Durban,South Africa,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
South Africa,12,2025-09-09,home,South Africa,Nigeria,Nigeria,1-1,1,1,D,FIFA World Cup qualification,Bloemfontein,South Africa,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
South Africa,13,2025-09-05,home,South Africa,Lesotho,Lesotho,3-0,3,0,W,FIFA World Cup qualification,Bloemfontein,South Africa,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
South Africa,14,2025-06-10,home,South Africa,Mozambique,Mozambique,2-0,2,0,W,Friendly,Polokwane,South Africa,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
South Africa,15,2025-06-06,home,South Africa,Tanzania,Tanzania,0-0,0,0,D,Friendly,Polokwane,South Africa,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
South Africa,16,2025-03-25,neutral,Benin,South Africa,Benin,2-0,0,2,W,FIFA World Cup qualification,Abidjan,Ivory Coast,1,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
South Africa,17,2025-03-21,home,South Africa,Lesotho,Lesotho,0-3,0,3,L,FIFA World Cup qualification,Polokwane,South Africa,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
South Africa,18,2024-11-19,home,South Africa,South Sudan,South Sudan,3-0,3,0,W,African Cup of Nations qualification,Cape Town,South Africa,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
South Africa,19,2024-11-15,away,Uganda,South Africa,Uganda,2-0,0,2,W,African Cup of Nations qualification,Kampala,Uganda,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
South Africa,20,2024-10-15,away,Congo,South Africa,Congo,1-1,1,1,D,African Cup of Nations qualification,Brazzaville,Congo,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
South Korea,1,2026-06-03,neutral,South Korea,El Salvador,El Salvador,1-0,1,0,W,Friendly,Provo,United States,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
South Korea,2,2026-05-30,neutral,South Korea,Trinidad and Tobago,Trinidad and Tobago,5-0,5,0,W,Friendly,Provo,United States,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
South Korea,3,2026-03-31,away,Austria,South Korea,Austria,0-1,1,0,L,Friendly,Vienna,Austria,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
South Korea,4,2026-03-28,neutral,Ivory Coast,South Korea,Ivory Coast,0-4,4,0,L,Friendly,Milton Keynes,England,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
South Korea,5,2025-11-18,home,South Korea,Ghana,Ghana,1-0,1,0,W,Friendly,Seoul,South Korea,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
South Korea,6,2025-11-14,home,South Korea,Bolivia,Bolivia,2-0,2,0,W,Friendly,Daejeon,South Korea,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
South Korea,7,2025-10-14,home,South Korea,Paraguay,Paraguay,2-0,2,0,W,Friendly,Seoul,South Korea,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
South Korea,8,2025-10-10,home,South Korea,Brazil,Brazil,0-5,0,5,L,Friendly,Seoul,South Korea,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
South Korea,9,2025-09-09,neutral,Mexico,South Korea,Mexico,2-2,2,2,D,Friendly,Nashville,United States,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
South Korea,10,2025-09-06,away,United States,South Korea,United States,2-0,0,2,W,Friendly,Harrison,United States,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
South Korea,11,2025-06-10,home,South Korea,Kuwait,Kuwait,4-0,4,0,W,FIFA World Cup qualification,Seoul,South Korea,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
South Korea,12,2025-06-05,away,Iraq,South Korea,Iraq,2-0,0,2,W,FIFA World Cup qualification,Basra,Iraq,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
South Korea,13,2025-03-25,home,South Korea,Jordan,Jordan,1-1,1,1,D,FIFA World Cup qualification,Suwon,South Korea,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
South Korea,14,2025-03-20,home,South Korea,Oman,Oman,1-1,1,1,D,FIFA World Cup qualification,Goyang,South Korea,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
South Korea,15,2024-11-19,neutral,Palestine,South Korea,Palestine,1-1,1,1,D,FIFA World Cup qualification,Amman,Jordan,1,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
South Korea,16,2024-11-14,away,Kuwait,South Korea,Kuwait,3-1,1,3,W,FIFA World Cup qualification,Kuwait City,Kuwait,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
South Korea,17,2024-10-15,home,South Korea,Iraq,Iraq,3-2,3,2,W,FIFA World Cup qualification,Yongin,South Korea,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
South Korea,18,2024-10-10,away,Jordan,South Korea,Jordan,2-0,0,2,W,FIFA World Cup qualification,Amman,Jordan,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
South Korea,19,2024-09-10,away,Oman,South Korea,Oman,3-1,1,3,W,FIFA World Cup qualification,Muscat,Oman,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
South Korea,20,2024-09-05,home,South Korea,Palestine,Palestine,0-0,0,0,D,FIFA World Cup qualification,Seoul,South Korea,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Spain,1,2026-06-08,neutral,Peru,Spain,Peru,3-1,1,3,W,Friendly,Puebla,Mexico,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Spain,2,2026-06-04,home,Spain,Iraq,Iraq,1-1,1,1,D,Friendly,La Coruna,Spain,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Spain,3,2026-03-31,home,Spain,Egypt,Egypt,0-0,0,0,D,Friendly,Barcelona,Spain,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Spain,4,2026-03-27,home,Spain,Serbia,Serbia,3-0,3,0,W,Friendly,Villarreal,Spain,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Spain,5,2025-11-18,home,Spain,Turkey,Turkey,2-2,2,2,D,FIFA World Cup qualification,Seville,Spain,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Spain,6,2025-11-15,away,Georgia,Spain,Georgia,4-0,0,4,W,FIFA World Cup qualification,Tbilisi,Georgia,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Spain,7,2025-10-14,home,Spain,Bulgaria,Bulgaria,4-0,4,0,W,FIFA World Cup qualification,Valladolid,Spain,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Spain,8,2025-10-11,home,Spain,Georgia,Georgia,2-0,2,0,W,FIFA World Cup qualification,Elche,Spain,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Spain,9,2025-09-07,away,Turkey,Spain,Turkey,6-0,0,6,W,FIFA World Cup qualification,Konya,Turkey,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Spain,10,2025-09-04,away,Bulgaria,Spain,Bulgaria,3-0,0,3,W,FIFA World Cup qualification,Sofia,Bulgaria,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Spain,11,2025-06-08,neutral,Portugal,Spain,Portugal,2-2,2,2,D,UEFA Nations League,Munich,Germany,1,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Spain,12,2025-06-05,neutral,Spain,France,France,5-4,5,4,W,UEFA Nations League,Stuttgart,Germany,1,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Spain,13,2025-03-23,home,Spain,Netherlands,Netherlands,3-3,3,3,D,UEFA Nations League,Valencia,Spain,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Spain,14,2025-03-20,away,Netherlands,Spain,Netherlands,2-2,2,2,D,UEFA Nations League,Rotterdam,Netherlands,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Spain,15,2024-11-18,home,Spain,Switzerland,Switzerland,3-2,3,2,W,UEFA Nations League,Santa Cruz de Tenerife,Spain,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Spain,16,2024-11-15,away,Denmark,Spain,Denmark,2-1,1,2,W,UEFA Nations League,Copenhagen,Denmark,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Spain,17,2024-10-15,home,Spain,Serbia,Serbia,3-0,3,0,W,UEFA Nations League,Cordoba,Spain,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Spain,18,2024-10-12,home,Spain,Denmark,Denmark,1-0,1,0,W,UEFA Nations League,Murcia,Spain,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Spain,19,2024-09-08,away,Switzerland,Spain,Switzerland,4-1,1,4,W,UEFA Nations League,Geneva,Switzerland,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Spain,20,2024-09-05,away,Serbia,Spain,Serbia,0-0,0,0,D,UEFA Nations League,Belgrade,Serbia,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Sweden,1,2026-06-04,home,Sweden,Greece,Greece,2-2,2,2,D,Friendly,Solna,Sweden,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Sweden,2,2026-06-01,away,Norway,Sweden,Norway,1-3,3,1,L,Friendly,Oslo,Norway,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Sweden,3,2026-03-31,home,Sweden,Poland,Poland,3-2,3,2,W,FIFA World Cup qualification,Solna,Sweden,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Sweden,4,2026-03-26,neutral,Ukraine,Sweden,Ukraine,3-1,1,3,W,FIFA World Cup qualification,Valencia,Spain,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Sweden,5,2025-11-18,home,Sweden,Slovenia,Slovenia,1-1,1,1,D,FIFA World Cup qualification,Solna,Sweden,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Sweden,6,2025-11-15,away,Switzerland,Sweden,Switzerland,1-4,4,1,L,FIFA World Cup qualification,Geneva,Switzerland,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Sweden,7,2025-10-13,home,Sweden,Kosovo,Kosovo,0-1,0,1,L,FIFA World Cup qualification,Gothenburg,Sweden,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Sweden,8,2025-10-10,home,Sweden,Switzerland,Switzerland,0-2,0,2,L,FIFA World Cup qualification,Solna,Sweden,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Sweden,9,2025-09-08,away,Kosovo,Sweden,Kosovo,0-2,2,0,L,FIFA World Cup qualification,Pristina,Kosovo,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Sweden,10,2025-09-05,away,Slovenia,Sweden,Slovenia,2-2,2,2,D,FIFA World Cup qualification,Ljubljana,Slovenia,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Sweden,11,2025-06-10,home,Sweden,Algeria,Algeria,4-3,4,3,W,Friendly,Solna,Sweden,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Sweden,12,2025-06-06,away,Hungary,Sweden,Hungary,2-0,0,2,W,Friendly,Budapest,Hungary,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Sweden,13,2025-03-25,home,Sweden,Northern Ireland,Northern Ireland,5-1,5,1,W,Friendly,Solna,Sweden,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Sweden,14,2025-03-22,away,Luxembourg,Sweden,Luxembourg,0-1,1,0,L,Friendly,Luxembourg,Luxembourg,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Sweden,15,2024-11-19,home,Sweden,Azerbaijan,Azerbaijan,6-0,6,0,W,UEFA Nations League,Solna,Sweden,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Sweden,16,2024-11-16,home,Sweden,Slovakia,Slovakia,2-1,2,1,W,UEFA Nations League,Solna,Sweden,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Sweden,17,2024-10-14,away,Estonia,Sweden,Estonia,3-0,0,3,W,UEFA Nations League,Tallinn,Estonia,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Sweden,18,2024-10-11,away,Slovakia,Sweden,Slovakia,2-2,2,2,D,UEFA Nations League,Bratislava,Slovakia,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Sweden,19,2024-09-08,home,Sweden,Estonia,Estonia,3-0,3,0,W,UEFA Nations League,Stockholm,Sweden,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Sweden,20,2024-09-05,away,Azerbaijan,Sweden,Azerbaijan,3-1,1,3,W,UEFA Nations League,Baku,Azerbaijan,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Switzerland,1,2026-06-06,neutral,Australia,Switzerland,Australia,1-1,1,1,D,Friendly,San Diego,United States,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Switzerland,2,2026-05-31,home,Switzerland,Jordan,Jordan,4-1,4,1,W,Friendly,St. Gallen,Switzerland,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Switzerland,3,2026-03-31,away,Norway,Switzerland,Norway,0-0,0,0,D,Friendly,Oslo,Norway,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Switzerland,4,2026-03-27,home,Switzerland,Germany,Germany,3-4,3,4,L,Friendly,Basel,Switzerland,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Switzerland,5,2025-11-18,away,Kosovo,Switzerland,Kosovo,1-1,1,1,D,FIFA World Cup qualification,Pristina,Kosovo,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Switzerland,6,2025-11-15,home,Switzerland,Sweden,Sweden,4-1,4,1,W,FIFA World Cup qualification,Geneva,Switzerland,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Switzerland,7,2025-10-13,away,Slovenia,Switzerland,Slovenia,0-0,0,0,D,FIFA World Cup qualification,Ljubljana,Slovenia,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Switzerland,8,2025-10-10,away,Sweden,Switzerland,Sweden,2-0,0,2,W,FIFA World Cup qualification,Solna,Sweden,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Switzerland,9,2025-09-08,home,Switzerland,Slovenia,Slovenia,3-0,3,0,W,FIFA World Cup qualification,Basel,Switzerland,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Switzerland,10,2025-09-05,home,Switzerland,Kosovo,Kosovo,4-0,4,0,W,FIFA World Cup qualification,Basel,Switzerland,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Switzerland,11,2025-06-10,away,United States,Switzerland,United States,4-0,0,4,W,Friendly,Nashville,United States,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Switzerland,12,2025-06-07,neutral,Mexico,Switzerland,Mexico,4-2,2,4,W,Friendly,Salt Lake City,United States,1,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Switzerland,13,2025-03-25,home,Switzerland,Luxembourg,Luxembourg,3-1,3,1,W,Friendly,Sankt Gallen,Switzerland,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Switzerland,14,2025-03-21,away,Northern Ireland,Switzerland,Northern Ireland,1-1,1,1,D,Friendly,Belfast,Northern Ireland,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Switzerland,15,2024-11-18,away,Spain,Switzerland,Spain,2-3,3,2,L,UEFA Nations League,Santa Cruz de Tenerife,Spain,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Switzerland,16,2024-11-15,home,Switzerland,Serbia,Serbia,1-1,1,1,D,UEFA Nations League,Zürich,Switzerland,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Switzerland,17,2024-10-15,home,Switzerland,Denmark,Denmark,2-2,2,2,D,UEFA Nations League,St. Gallen,Switzerland,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Switzerland,18,2024-10-12,away,Serbia,Switzerland,Serbia,0-2,2,0,L,UEFA Nations League,Leskovac,Serbia,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Switzerland,19,2024-09-08,home,Switzerland,Spain,Spain,1-4,1,4,L,UEFA Nations League,Geneva,Switzerland,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Switzerland,20,2024-09-05,away,Denmark,Switzerland,Denmark,0-2,2,0,L,UEFA Nations League,Copenhagen,Denmark,0,0,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Tunisia,1,2026-06-06,away,Belgium,Tunisia,Belgium,0-5,5,0,L,Friendly,Brussels,Belgium,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Tunisia,2,2026-06-01,away,Austria,Tunisia,Austria,0-1,1,0,L,Friendly,Vienna,Austria,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Tunisia,3,2026-03-31,away,Canada,Tunisia,Canada,0-0,0,0,D,Friendly,Toronto,Canada,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Tunisia,4,2026-03-28,neutral,Haiti,Tunisia,Haiti,1-0,0,1,W,Friendly,Toronto,Canada,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Tunisia,5,2026-01-03,neutral,Mali,Tunisia,Mali,1-1,1,1,D,African Cup of Nations,Casablanca,Morocco,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Tunisia,6,2025-12-30,neutral,Tanzania,Tunisia,Tanzania,1-1,1,1,D,African Cup of Nations,Rabat,Morocco,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Tunisia,7,2025-12-27,neutral,Nigeria,Tunisia,Nigeria,2-3,3,2,L,African Cup of Nations,Fez,Morocco,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Tunisia,8,2025-12-23,neutral,Tunisia,Uganda,Uganda,3-1,3,1,W,African Cup of Nations,Rabat,Morocco,1,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Tunisia,9,2025-12-07,away,Qatar,Tunisia,Qatar,3-0,0,3,W,Arab Cup,Al Khor,Qatar,0,1,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
